"ID","X","Y","Z"
490,2701.983,4415.167,4159
490,2711.83,4417.841,4159
490,2727.335,4420.661,4159
490,2702.372,4462.653,4159
490,2660.271,4421.923,4159
490,2659.729,4427.413,4159
490,2657.267,4434.31,4159
490,2652.638,4442.077,4159
490,2646.728,4449.801,4159
490,2642.972,4445.274,4159
490,2630.51,4435.124,4159
490,2618.047,4427.439,4159
490,2605.642,4419.052,4159
490,2591.829,4407.271,4159
490,2582.546,4395.943,4159
490,2569.186,4387.333,4159
490,2553.789,4379.857,4159
490,2547.902,4376.686,4159
490,2551.878,4364.735,4159
490,2551.342,4362.478,4159
490,2551.606,4359.703,4159
490,2552.421,4354.534,4159
491,3844.844,5390.232,3960.5
491,3842.362,5392.7,3960.5
491,3849.32,5406.927,3960.5
491,3851.358,5404.837,3960.5
491,3847.371,5393.413,3960.5
492,4762.218,5087.494,4260.5
492,4747.893,5092.836,4260.5
492,4719.042,5039.019,4260.5
492,4730.024,5021.076,4260.5
493,3129.916,6402.602,4590.5
493,3136.901,6397.797,4590.5
493,3132.348,6396.683,4590.5
494,3250.91,4987.294,4020.5
494,3268.268,4971.948,4020.5
494,3280.471,4961.368,4020.5
494,3256.938,4934.498,4020.5
494,3228.868,4962.832,4020.5
495,4847.036,5413.872,4275.5
495,4851.271,5412.085,4275.5
495,4847.092,5395.277,4275.5
495,4843.143,5395.946,4275.5
495,4845.037,5404.784,4275.5
496,3655.026,5366.109,3960.5
496,3661.178,5349.431,3960.5
496,3658.067,5347.125,3960.5
496,3651.84,5357.884,3960.5
496,3647.472,5365.432,3960.5
497,2916.393,6212.532,4605.5
497,2919.228,6209.759,4605.5
497,2928.038,6218.021,4605.5
497,2940.711,6228.177,4605.5
497,2942.654,6230.963,4605.5
497,2945.515,6232.988,4605.5
497,2940.929,6237.548,4605.5
