"EAST","NORTH","ELEV","AREA","CU","ZN","MO","FE"
4720.4,5515.18,4260.5,355,0.04,0.26,0.001,2.14
4723.93,5511.64,4260.5,355,0.04,0.28,0.002,2.54
4727.47,5508.11,4260.5,87,0.04,0.27,0.002,2.09
4731,5504.57,4260.5,87,0.04,0.11,0.001,1.84
4734.54,5501.03,4260.5,270,0.04,0.1,0.001,1.8
4738.07,5497.5,4260.5,270,0.05,0.08,0.001,1.5
4741.61,5493.96,4260.5,270,0.06,0.07,0.001,1.5
4745.14,5490.43,4260.5,270,0.03,0.05,0.001,1.36
4748.68,5486.89,4260.5,270,0.02,0.04,0.001,1.34
4752.22,5483.36,4260.5,270,0.02,0.04,0.001,1.31
4755.75,5479.82,4260.5,270,0.02,0.06,0.001,1.2
4759.29,5476.29,4260.5,270,0.01,0.07,0.001,1.51
4762.82,5472.75,4260.5,270,0.01,0.06,0.001,1.51
4766.36,5469.21,4260.5,270,0.01,0.04,0.001,1.18
4769.89,5465.68,4260.5,270,0.03,0.07,0.001,1.02
4773.43,5462.14,4260.5,270,0.03,0.06,0.001,1.37
4776.96,5458.61,4260.5,270,0.03,0.08,0.001,1.57
4780.5,5455.07,4260.5,270,0.03,0.09,0.001,1.37
4784.04,5451.54,4260.5,63,0.03,0.07,0.001,1.32
4787.57,5448,4260.5,63,0.05,0.06,0.001,1.46
4791.11,5444.47,4260.5,63,0.04,0.05,0.001,1.8
4794.64,5440.93,4260.5,63,0.04,0.05,0.001,1.78
4798.18,5437.39,4260.5,63,0.03,0.04,0.001,1.54
4801.71,5433.86,4260.5,63,0.01,0.08,0.001,1.64
4805.25,5430.32,4260.5,63,0.01,0.11,0.001,2
4808.78,5426.79,4260.5,63,0.01,0.14,0.001,1.61
4575.44,5667.2,4260.5,2,0.07,0.22,0.004,4.19
4578.97,5663.67,4260.5,2,0.07,0.26,0.006,4.17
4582.51,5660.13,4260.5,2,0.08,0.37,0.005,3.25
4586.05,5656.6,4260.5,2,0.09,0.36,0.006,3.29
4716.86,5525.78,4260.5,355,0.04,0.3,0.001,2.09
4720.4,5522.25,4260.5,355,0.04,0.34,0.001,2.15
4723.93,5518.71,4260.5,355,0.04,0.41,0.001,2.35
4727.47,5515.18,4260.5,355,0.05,0.41,0.002,2.74
4731,5511.64,4260.5,317,0.03,0.09,0.002,2.12
4734.54,5508.11,4260.5,381,0.04,0.09,0.001,1.7
4738.07,5504.57,4260.5,270,0.04,0.09,0.001,1.5
4741.61,5501.03,4260.5,270,0.04,0.07,0.001,1.12
4745.14,5497.5,4260.5,270,0.04,0.06,0.001,1.3
4748.68,5493.96,4260.5,270,0.02,0.05,0.001,1.23
4752.22,5490.43,4260.5,270,0.02,0.04,0.001,1.28
4755.75,5486.89,4260.5,270,0.01,0.04,0.001,1.21
4759.29,5483.36,4260.5,270,0.01,0.04,0.001,1.22
4762.82,5479.82,4260.5,270,0.01,0.05,0.001,1.41
4766.36,5476.29,4260.5,270,0.01,0.06,0.001,1.48
4769.89,5472.75,4260.5,270,0.01,0.05,0.001,1.25
4773.43,5469.21,4260.5,270,0.03,0.07,0.001,1.08
4776.96,5465.68,4260.5,270,0.03,0.08,0.001,1.5
4780.5,5462.14,4260.5,270,0.05,0.09,0.001,1.58
4784.04,5458.61,4260.5,63,0.05,0.07,0.001,1.52
4787.57,5455.07,4260.5,63,0.03,0.04,0.001,1.36
4791.11,5451.54,4260.5,63,0.03,0.03,0.001,1.51
4794.64,5448,4260.5,63,0.03,0.02,0.001,1.79
4798.18,5444.47,4260.5,63,0.02,0.03,0.001,1.58
4801.71,5440.93,4260.5,63,0.01,0.03,0.001,1.49
4805.25,5437.39,4260.5,63,0.01,0.06,0.001,1.61
4808.78,5433.86,4260.5,63,0.01,0.12,0.001,2.11
4812.32,5430.32,4260.5,63,0.02,0.14,0.001,1.95
4578.97,5670.74,4260.5,2,0.07,0.19,0.009,3.59
4582.51,5667.2,4260.5,2,0.05,0.29,0.009,3.79
4586.05,5663.67,4260.5,2,0.06,0.35,0.009,3.73
4720.4,5529.32,4260.5,355,0.04,0.23,0.001,1.63
4723.93,5525.78,4260.5,355,0.04,0.27,0.001,2
4727.47,5522.25,4260.5,355,0.04,0.1,0.001,2.34
4731,5518.71,4260.5,355,0.04,0.07,0.001,2.39
4734.54,5515.18,4260.5,317,0.03,0.07,0.001,1.29
4738.07,5511.64,4260.5,381,0.04,0.06,0.001,1.33
4741.61,5508.11,4260.5,381,0.04,0.07,0.001,1.54
4745.14,5504.57,4260.5,381,0.04,0.06,0.001,1.24
4748.68,5501.03,4260.5,270,0.03,0.05,0.001,1.02
4752.22,5497.5,4260.5,270,0.02,0.03,0.001,1
4755.75,5493.96,4260.5,270,0.01,0.03,0.001,1.14
4759.29,5490.43,4260.5,270,0.01,0.02,0.001,1.14
4762.82,5486.89,4260.5,270,0.01,0.03,0.001,1.31
4766.36,5483.36,4260.5,270,0.01,0.04,0.001,1.34
4769.89,5479.82,4260.5,270,0.02,0.06,0.001,1.39
4773.43,5476.29,4260.5,270,0.03,0.07,0.001,1.36
4776.96,5472.75,4260.5,270,0.04,0.06,0.001,1.64
4780.5,5469.21,4260.5,270,0.05,0.06,0.001,1.87
4784.04,5465.68,4260.5,146,0.04,0.06,0.001,1.67
4787.57,5462.14,4260.5,63,0.03,0.03,0.001,1.66
4791.11,5458.61,4260.5,63,0.03,0.02,0.001,1.55
4794.64,5455.07,4260.5,63,0.02,0.02,0.001,1.41
4798.18,5451.54,4260.5,63,0.02,0.02,0.001,1.41
4801.71,5448,4260.5,63,0.01,0.02,0.001,1.24
4805.25,5444.47,4260.5,63,0.01,0.03,0.001,1.3
4808.78,5440.93,4260.5,63,0.01,0.04,0.001,1.22
4812.32,5437.39,4260.5,63,0.01,0.08,0.001,1.52
4472.91,5783.88,4260.5,380,0.12,0.67,0.006,6.92
4476.44,5780.34,4260.5,380,0.18,0.52,0.007,4.99
4479.98,5776.81,4260.5,380,0.17,0.6,0.008,5.38
4578.97,5677.81,4260.5,2,0.06,0.15,0.015,3.67
4582.51,5674.28,4260.5,2,0.06,0.18,0.013,2.75
4586.05,5670.74,4260.5,2,0.06,0.21,0.014,3.3
4727.47,5529.32,4260.5,355,0.04,0.08,0.001,1.93
4731,5525.78,4260.5,355,0.03,0.09,0.001,2.25
4734.54,5522.25,4260.5,317,0.03,0.07,0.001,1.65
4738.07,5518.71,4260.5,381,0.04,0.06,0.001,1.4
4741.61,5515.18,4260.5,381,0.04,0.05,0.001,1.4
4745.14,5511.64,4260.5,381,0.05,0.07,0.001,1.74
4748.68,5508.11,4260.5,381,0.03,0.05,0.001,1.43
4752.22,5504.57,4260.5,381,0.03,0.04,0.001,1.15
4755.75,5501.03,4260.5,270,0.01,0.03,0.001,1.1
4759.29,5497.5,4260.5,270,0.01,0.02,0.001,1.2
4762.82,5493.96,4260.5,270,0.01,0.03,0.001,1.19
4766.36,5490.43,4260.5,270,0.01,0.02,0.001,1.28
4769.89,5486.89,4260.5,270,0.02,0.05,0.001,1.39
4773.43,5483.36,4260.5,270,0.02,0.05,0.001,1.51
4776.96,5479.82,4260.5,270,0.02,0.05,0.001,1.47
4780.5,5476.29,4260.5,270,0.04,0.05,0.001,1.67
4784.04,5472.75,4260.5,270,0.04,0.04,0.001,1.81
4787.57,5469.21,4260.5,146,0.03,0.02,0.001,1.58
4791.11,5465.68,4260.5,146,0.02,0.02,0.001,1.59
4794.64,5462.14,4260.5,63,0.02,0.02,0.001,1.47
4798.18,5458.61,4260.5,63,0.01,0.02,0.001,1.4
4801.71,5455.07,4260.5,63,0.01,0.02,0.001,1.31
4805.25,5451.54,4260.5,63,0.01,0.02,0.001,1.26
4808.78,5448,4260.5,63,0.01,0.02,0.001,1.32
4812.32,5444.47,4260.5,63,0.01,0.01,0.001,1.26
4815.86,5440.93,4260.5,63,0.01,0.02,0.001,1.35
4465.84,5798.02,4260.5,380,0.12,0.58,0.008,6.68
4469.37,5794.48,4260.5,380,0.08,0.6,0.007,4.79
4472.91,5790.95,4260.5,380,0.1,1.57,0.007,4.06
4476.44,5787.41,4260.5,380,0.15,0.53,0.008,4.79
4479.98,5783.88,4260.5,380,0.15,0.55,0.008,5.02
4483.52,5780.34,4260.5,380,0.14,0.67,0.009,4.74
4487.05,5776.81,4260.5,380,0.16,0.74,0.009,6.61
4582.51,5681.35,4260.5,2,0.07,0.15,0.021,4.12
4586.05,5677.81,4260.5,2,0.09,0.16,0.021,4.62
4589.58,5674.28,4260.5,2,0.06,0.21,0.018,4.24
4741.61,5522.25,4260.5,381,0.02,0.05,0.001,1.31
4745.14,5518.71,4260.5,381,0.02,0.05,0.001,1.24
4748.68,5515.18,4260.5,381,0.02,0.06,0.001,1.31
4752.22,5511.64,4260.5,381,0.02,0.04,0.001,1.19
4755.75,5508.11,4260.5,381,0.01,0.03,0.001,1.17
4759.29,5504.57,4260.5,381,0.01,0.03,0.001,1.21
4762.82,5501.03,4260.5,381,0.01,0.03,0.001,1.23
4766.36,5497.5,4260.5,270,0.01,0.04,0.001,1.23
4769.89,5493.96,4260.5,270,0.02,0.04,0.001,1.24
4773.43,5490.43,4260.5,270,0.02,0.03,0.001,1.5
4776.96,5486.89,4260.5,270,0.02,0.04,0.001,1.54
4780.5,5483.36,4260.5,270,0.02,0.03,0.001,1.65
4784.04,5479.82,4260.5,270,0.03,0.02,0.001,1.69
4787.57,5476.29,4260.5,146,0.03,0.02,0.001,1.55
4791.11,5472.75,4260.5,146,0.02,0.02,0.001,1.46
4794.64,5469.21,4260.5,146,0.02,0.01,0.001,1.47
4798.18,5465.68,4260.5,146,0.01,0.01,0.001,1.4
4801.71,5462.14,4260.5,146,0.01,0.01,0.001,1.35
4805.25,5458.61,4260.5,63,0.01,0.01,0.001,1.2
4808.78,5455.07,4260.5,63,0.01,0.01,0.001,1.3
4812.32,5451.54,4260.5,63,0.01,0.01,0.001,1.39
4815.86,5448,4260.5,63,0.01,0.02,0.001,1.37
4458.77,5812.16,4260.5,173,0.09,0.44,0.007,6.13
4462.3,5808.63,4260.5,173,0.13,0.53,0.008,4.66
4465.84,5805.09,4260.5,173,0.13,0.56,0.008,4.79
4469.37,5801.55,4260.5,173,0.13,0.51,0.006,4.68
4472.91,5798.02,4260.5,380,0.13,0.54,0.007,5.09
4476.44,5794.48,4260.5,380,0.14,0.49,0.007,5.02
4479.98,5790.95,4260.5,380,0.14,0.51,0.008,4.9
4483.52,5787.41,4260.5,380,0.18,0.56,0.008,4.72
4487.05,5783.88,4260.5,380,0.19,0.65,0.01,5.33
4490.59,5780.34,4260.5,380,0.18,0.69,0.01,5.21
4494.12,5776.81,4260.5,380,0.16,0.64,0.007,4.56
4586.05,5684.88,4260.5,2,0.08,0.13,0.023,3.73
4589.58,5681.35,4260.5,2,0.07,0.13,0.025,3.84
4593.12,5677.81,4260.5,2,0.07,0.14,0.025,3.86
4755.75,5515.18,4260.5,381,0.01,0.04,0.001,1.24
4759.29,5511.64,4260.5,381,0.01,0.04,0.001,1.27
4762.82,5508.11,4260.5,381,0.01,0.03,0.001,1.25
4766.36,5504.57,4260.5,381,0.02,0.04,0.001,1.46
4769.89,5501.03,4260.5,381,0.02,0.04,0.001,1.61
4773.43,5497.5,4260.5,381,0.02,0.03,0.001,1.48
4776.96,5493.96,4260.5,270,0.02,0.03,0.001,1.57
4780.5,5490.43,4260.5,270,0.02,0.03,0.001,1.66
4784.04,5486.89,4260.5,270,0.02,0.03,0.001,1.85
4787.57,5483.36,4260.5,270,0.02,0.02,0.001,1.73
4791.11,5479.82,4260.5,146,0.02,0.02,0.001,1.37
4794.64,5476.29,4260.5,146,0.01,0.01,0.001,1.51
4798.18,5472.75,4260.5,146,0.01,0.01,0.001,1.63
4801.71,5469.21,4260.5,146,0.01,0.01,0.001,1.5
4805.25,5465.68,4260.5,146,0.01,0.02,0.001,1.49
4808.78,5462.14,4260.5,63,0.01,0.02,0.001,1.36
4812.32,5458.61,4260.5,63,0.01,0.02,0.001,1.48
4815.86,5455.07,4260.5,63,0.01,0.02,0.001,1.42
4819.39,5451.54,4260.5,63,0.01,0.02,0.001,1.41
4451.7,5826.3,4260.5,489,0.05,0.35,0.004,4.89
4455.23,5822.77,4260.5,489,0.04,0.34,0.003,3.47
4458.77,5819.23,4260.5,489,0.06,0.35,0.005,3.98
4462.3,5815.7,4260.5,173,0.09,0.48,0.006,4.66
4465.84,5812.16,4260.5,173,0.08,1.02,0.006,4.55
4469.37,5808.63,4260.5,173,0.09,1.09,0.006,4.53
4472.91,5805.09,4260.5,173,0.1,1.31,0.005,4.8
4476.44,5801.55,4260.5,380,0.11,0.54,0.005,3.96
4479.98,5798.02,4260.5,380,0.11,0.53,0.006,4.04
4483.52,5794.48,4260.5,380,0.12,0.61,0.009,4.07
4487.05,5790.95,4260.5,380,0.15,0.64,0.011,4.41
4490.59,5787.41,4260.5,380,0.17,0.65,0.013,4.74
4494.12,5783.88,4260.5,380,0.17,0.6,0.011,4.82
4497.66,5780.34,4260.5,380,0.17,0.58,0.007,4.53
4501.19,5776.81,4260.5,357,0.13,0.64,0.005,3.79
4586.05,5691.95,4260.5,2,0.09,0.12,0.027,3.57
4589.58,5688.42,4260.5,2,0.08,0.11,0.029,3.45
4593.12,5684.88,4260.5,2,0.09,0.11,0.027,3.77
4769.89,5508.11,4260.5,381,0.02,0.05,0.001,1.74
4773.43,5504.57,4260.5,381,0.02,0.05,0.001,1.78
4776.96,5501.03,4260.5,381,0.02,0.04,0.001,1.63
4780.5,5497.5,4260.5,381,0.01,0.04,0.001,1.62
4784.04,5493.96,4260.5,270,0.01,0.03,0.001,1.89
4787.57,5490.43,4260.5,270,0.01,0.03,0.001,1.97
4791.11,5486.89,4260.5,146,0.01,0.02,0.001,1.38
4794.64,5483.36,4260.5,146,0.01,0.02,0.001,1.23
4798.18,5479.82,4260.5,146,0.01,0.02,0.001,1.57
4801.71,5476.29,4260.5,146,0.01,0.02,0.001,1.74
4805.25,5472.75,4260.5,146,0.01,0.01,0.001,1.66
4808.78,5469.21,4260.5,63,0.01,0.02,0.001,1.53
4812.32,5465.68,4260.5,63,0.01,0.02,0.001,1.56
4815.86,5462.14,4260.5,63,0.01,0.02,0.001,1.57
4819.39,5458.61,4260.5,63,0.01,0.02,0.001,1.53
4441.09,5843.98,4260.5,134,0.06,0.29,0.008,4.17
4444.62,5840.45,4260.5,134,0.05,0.33,0.007,4.78
4448.16,5836.91,4260.5,134,0.09,1.34,0.004,3.64
4451.7,5833.37,4260.5,134,0.04,0.37,0.005,3.99
4455.23,5829.84,4260.5,489,0.03,0.33,0.006,3
4458.77,5826.3,4260.5,489,0.04,0.32,0.004,2.68
4462.3,5822.77,4260.5,489,0.04,0.49,0.003,3.25
4465.84,5819.23,4260.5,173,0.05,1.04,0.003,3.91
4469.37,5815.7,4260.5,173,0.04,0.96,0.003,4.33
4472.91,5812.16,4260.5,173,0.05,0.95,0.003,4.76
4476.44,5808.63,4260.5,173,0.06,1.05,0.004,4.18
4479.98,5805.09,4260.5,380,0.07,0.49,0.005,3.44
4483.52,5801.55,4260.5,380,0.07,0.59,0.008,3.47
4487.05,5798.02,4260.5,380,0.08,0.6,0.011,3.66
4490.59,5794.48,4260.5,380,0.09,0.6,0.013,3.83
4494.12,5790.95,4260.5,357,0.11,0.6,0.014,4.16
4497.66,5787.41,4260.5,357,0.12,0.6,0.012,4.21
4501.19,5783.88,4260.5,357,0.17,1.22,0.008,4.37
4504.73,5780.34,4260.5,357,0.21,1.47,0.005,4.85
4508.26,5776.81,4260.5,357,0.18,1.74,0.004,3.76
4589.58,5695.49,4260.5,2,0.1,0.11,0.028,3.51
4593.12,5691.95,4260.5,2,0.1,0.13,0.028,3.49
4596.65,5688.42,4260.5,2,0.12,0.14,0.019,3.89
4776.96,5508.11,4260.5,381,0.02,0.05,0.001,1.95
4780.5,5504.57,4260.5,381,0.01,0.04,0.001,1.84
4784.04,5501.03,4260.5,381,0.01,0.04,0.001,1.59
4787.57,5497.5,4260.5,381,0.01,0.03,0.001,1.52
4791.11,5493.96,4260.5,146,0.01,0.03,0.001,1.58
4794.64,5490.43,4260.5,146,0.01,0.02,0.001,1.48
4798.18,5486.89,4260.5,146,0.01,0.02,0.001,1.38
4801.71,5483.36,4260.5,146,0.01,0.02,0.001,1.36
4805.25,5479.82,4260.5,146,0.01,0.02,0.001,1.83
4808.78,5476.29,4260.5,146,0.01,0.02,0.001,2.21
4812.32,5472.75,4260.5,63,0.01,0.02,0.001,1.76
4815.86,5469.21,4260.5,63,0.01,0.02,0.001,1.64
4819.39,5465.68,4260.5,63,0.01,0.02,0.001,1.6
4434.02,5858.12,4260.5,16,0.04,0.22,0.002,2.84
4437.55,5854.59,4260.5,134,0.04,0.27,0.004,3.41
4441.09,5851.05,4260.5,134,0.12,1.38,0.007,3.71
4444.62,5847.52,4260.5,134,0.12,1.46,0.011,4.08
4448.16,5843.98,4260.5,134,0.1,1.09,0.007,3.24
4451.7,5840.45,4260.5,134,0.1,1.24,0.005,3.29
4455.23,5836.91,4260.5,134,0.11,1.97,0.007,4.29
4458.77,5833.37,4260.5,489,0.03,0.36,0.009,3.03
4462.3,5829.84,4260.5,489,0.03,0.37,0.005,3
4465.84,5826.3,4260.5,489,0.04,1.6,0.002,3.51
4469.37,5822.77,4260.5,173,0.05,1.33,0.002,3.77
4472.91,5819.23,4260.5,173,0.05,1.01,0.002,4.15
4476.44,5815.7,4260.5,173,0.04,0.53,0.002,4.23
4479.98,5812.16,4260.5,380,0.04,0.52,0.002,3.81
4483.52,5808.63,4260.5,380,0.05,0.54,0.002,3.55
4487.05,5805.09,4260.5,380,0.05,0.59,0.005,3.57
4490.59,5801.55,4260.5,380,0.05,0.46,0.009,3.41
4494.12,5798.02,4260.5,380,0.06,0.45,0.012,3.58
4497.66,5794.48,4260.5,380,0.07,0.46,0.012,3.45
4501.19,5790.95,4260.5,357,0.08,1.07,0.009,4.19
4504.73,5787.41,4260.5,357,0.07,0.56,0.006,4.03
4508.26,5783.88,4260.5,357,0.06,0.64,0.005,4.05
4511.8,5780.34,4260.5,380,0.06,0.79,0.005,5.27
4525.94,5766.2,4260.5,433,0.2,1.17,0.008,3.96
4593.12,5699.02,4260.5,2,0.11,0.26,0.023,3.58
4596.65,5695.49,4260.5,2,0.12,0.22,0.019,3.57
4600.19,5691.95,4260.5,2,0.13,0.21,0.01,3.93
4784.04,5508.11,4260.5,381,0.01,0.04,0.001,2.15
4787.57,5504.57,4260.5,381,0.01,0.04,0.001,1.55
4791.11,5501.03,4260.5,381,0.01,0.04,0.001,1.48
4794.64,5497.5,4260.5,146,0.01,0.03,0.001,1.53
4798.18,5493.96,4260.5,146,0.01,0.03,0.001,1.49
4801.71,5490.43,4260.5,146,0.01,0.02,0.001,1.45
4805.25,5486.89,4260.5,146,0.01,0.02,0.001,1.31
4808.78,5483.36,4260.5,146,0.01,0.02,0.001,1.9
4812.32,5479.82,4260.5,63,0.01,0.03,0.001,2.35
4815.86,5476.29,4260.5,63,0.01,0.03,0.001,1.87
4819.39,5472.75,4260.5,63,0.01,0.03,0.001,1.65
4822.93,5469.21,4260.5,63,0.01,0.02,0.001,1.65
4426.95,5872.27,4260.5,16,0.03,0.19,0.001,2.3
4430.48,5868.73,4260.5,16,0.03,0.16,0.001,1.8
4434.02,5865.19,4260.5,16,0.03,0.15,0.002,1.99
4437.55,5861.66,4260.5,16,0.04,0.23,0.003,2.62
4441.09,5858.12,4260.5,134,0.1,1.3,0.004,4.09
4444.62,5854.59,4260.5,134,0.1,1.25,0.005,3.49
4448.16,5851.05,4260.5,134,0.05,0.37,0.006,3.3
4451.7,5847.52,4260.5,134,0.11,1.4,0.004,4.04
4455.23,5843.98,4260.5,134,0.09,1.13,0.005,2.73
4458.77,5840.45,4260.5,134,0.12,1.72,0.006,3.74
4462.3,5836.91,4260.5,134,0.11,2.71,0.006,3.85
4465.84,5833.37,4260.5,134,0.04,0.52,0.005,2.84
4469.37,5829.84,4260.5,134,0.06,2.18,0.003,3.26
4472.91,5826.3,4260.5,170,0.08,1.79,0.003,3.61
4476.44,5822.77,4260.5,170,0.07,1.48,0.002,3.93
4479.98,5819.23,4260.5,380,0.03,0.57,0.002,3.87
4483.52,5815.7,4260.5,380,0.03,0.62,0.002,3.46
4487.05,5812.16,4260.5,380,0.04,0.54,0.002,3.81
4490.59,5808.63,4260.5,380,0.03,0.48,0.004,3.34
4494.12,5805.09,4260.5,380,0.03,0.41,0.008,3.21
4497.66,5801.55,4260.5,380,0.04,0.37,0.012,3.25
4501.19,5798.02,4260.5,380,0.05,0.39,0.012,3.23
4504.73,5794.48,4260.5,380,0.05,0.41,0.008,3.22
4508.26,5790.95,4260.5,380,0.05,0.49,0.005,3.91
4511.8,5787.41,4260.5,380,0.05,0.52,0.006,3.55
4515.34,5783.88,4260.5,380,0.05,0.63,0.005,3.71
4518.87,5780.34,4260.5,391,0.05,0.82,0.005,3.77
4522.41,5776.81,4260.5,433,0.07,1.17,0.007,3.81
4525.94,5773.27,4260.5,433,0.12,1,0.008,3.78
4529.48,5769.73,4260.5,433,0.18,1.44,0.011,4.01
4533.01,5766.2,4260.5,433,0.2,1.56,0.015,3.98
4593.12,5706.1,4260.5,2,0.07,0.35,0.017,3.53
4596.65,5702.56,4260.5,2,0.11,1.65,0.014,3.8
4600.19,5699.02,4260.5,2,0.11,0.32,0.009,3.54
4603.72,5695.49,4260.5,2,0.13,0.31,0.006,3.55
4791.11,5508.11,4260.5,381,0.01,0.05,0.001,1.44
4794.64,5504.57,4260.5,81,0.01,0.04,0.001,1.67
4798.18,5501.03,4260.5,81,0.01,0.04,0.001,1.72
4801.71,5497.5,4260.5,81,0.01,0.04,0.001,1.79
4805.25,5493.96,4260.5,146,0.01,0.04,0.001,1.84
4808.78,5490.43,4260.5,146,0.01,0.02,0.001,1.6
4812.32,5486.89,4260.5,146,0.01,0.04,0.001,1.54
4815.86,5483.36,4260.5,63,0.01,0.03,0.001,1.84
4819.39,5479.82,4260.5,63,0.01,0.03,0.001,1.81
4822.93,5476.29,4260.5,63,0.01,0.02,0.001,1.77
4409.27,5897.01,4260.5,16,0.09,0.49,0.001,2.16
4412.8,5893.48,4260.5,16,0.05,0.31,0.001,2.07
4416.34,5889.94,4260.5,16,0.03,0.17,0.001,1.99
4419.88,5886.41,4260.5,16,0.02,0.1,0.001,2
4423.41,5882.87,4260.5,16,0.02,0.12,0.001,1.54
4426.95,5879.34,4260.5,16,0.03,0.12,0.001,1.73
4430.48,5875.8,4260.5,16,0.03,0.13,0.001,1.76
4434.02,5872.27,4260.5,16,0.03,0.13,0.001,1.82
4437.55,5868.73,4260.5,16,0.03,0.18,0.002,1.93
4441.09,5865.19,4260.5,16,0.03,0.23,0.003,1.98
4444.62,5861.66,4260.5,16,0.03,0.26,0.003,2.77
4448.16,5858.12,4260.5,16,0.05,0.34,0.002,2.76
4451.7,5854.59,4260.5,16,0.06,0.31,0.002,2.59
4455.23,5851.05,4260.5,16,0.06,0.24,0.003,2.61
4458.77,5847.52,4260.5,16,0.06,0.31,0.004,2.47
4462.3,5843.98,4260.5,134,0.11,1.48,0.006,3.51
4465.84,5840.45,4260.5,134,0.1,1.95,0.005,2.74
4469.37,5836.91,4260.5,134,0.05,0.57,0.003,2.77
4472.91,5833.37,4260.5,170,0.08,2.59,0.004,3.82
4476.44,5829.84,4260.5,170,0.09,2.37,0.004,4.24
4479.98,5826.3,4260.5,170,0.07,1.93,0.004,3.88
4483.52,5822.77,4260.5,170,0.03,0.56,0.004,3.53
4487.05,5819.23,4260.5,380,0.03,0.57,0.005,3.2
4490.59,5815.7,4260.5,380,0.02,0.43,0.003,2.75
4494.12,5812.16,4260.5,380,0.02,0.34,0.003,3.75
4497.66,5808.63,4260.5,380,0.02,0.32,0.006,3.34
4501.19,5805.09,4260.5,380,0.02,0.36,0.01,3.37
4504.73,5801.55,4260.5,391,0.03,0.37,0.011,3.8
4508.26,5798.02,4260.5,391,0.03,0.4,0.01,3.84
4511.8,5794.48,4260.5,391,0.03,0.49,0.008,3.84
4515.34,5790.95,4260.5,391,0.06,0.61,0.007,3.94
4518.87,5787.41,4260.5,391,0.04,0.57,0.006,3.56
4522.41,5783.88,4260.5,391,0.05,0.66,0.006,3.71
4525.94,5780.34,4260.5,433,0.08,1.07,0.008,3.78
4529.48,5776.81,4260.5,433,0.11,1.12,0.01,3.9
4533.01,5773.27,4260.5,433,0.17,1.44,0.012,4.07
4536.55,5769.73,4260.5,433,0.23,1.69,0.014,4.02
4540.08,5766.2,4260.5,433,0.18,1.51,0.009,3.93
4596.65,5709.63,4260.5,2,0.06,0.39,0.008,3.37
4600.19,5706.1,4260.5,2,0.08,0.38,0.009,3.45
4603.72,5702.56,4260.5,2,0.07,0.31,0.005,2.48
4607.26,5699.02,4260.5,2,0.07,0.28,0.005,2.98
4798.18,5508.11,4260.5,81,0.01,0.04,0.001,1.63
4801.71,5504.57,4260.5,81,0.01,0.04,0.001,1.74
4805.25,5501.03,4260.5,81,0.01,0.04,0.001,1.84
4808.78,5497.5,4260.5,81,0.01,0.04,0.001,1.85
4812.32,5493.96,4260.5,146,0.01,0.04,0.001,1.72
4815.86,5490.43,4260.5,63,0.01,0.04,0.001,1.58
4819.39,5486.89,4260.5,63,0.01,0.04,0.001,1.86
4822.93,5483.36,4260.5,63,0.01,0.04,0.001,1.83
4826.46,5479.82,4260.5,63,0.01,0.03,0.001,1.83
4395.13,5918.23,4260.5,16,0.04,0.4,0.001,2.24
4398.66,5914.69,4260.5,16,0.06,0.4,0.001,2.24
4402.2,5911.16,4260.5,16,0.07,0.43,0.001,1.98
4405.73,5907.62,4260.5,16,0.11,0.5,0.001,2.13
4409.27,5904.09,4260.5,16,0.09,0.58,0.001,2.09
4412.8,5900.55,4260.5,57,0.09,0.53,0.001,2.69
4416.34,5897.01,4260.5,16,0.06,0.32,0.001,2.69
4419.88,5893.48,4260.5,16,0.07,0.21,0.001,1.96
4423.41,5889.94,4260.5,16,0.05,0.2,0.001,1.9
4426.95,5886.41,4260.5,16,0.04,0.22,0.001,2.03
4430.48,5882.87,4260.5,16,0.03,0.23,0.001,2.03
4434.02,5879.34,4260.5,16,0.03,0.21,0.001,2.03
4437.55,5875.8,4260.5,16,0.04,0.27,0.001,2.08
4441.09,5872.27,4260.5,16,0.03,0.27,0.001,2.23
4444.62,5868.73,4260.5,16,0.03,0.23,0.002,2.22
4448.16,5865.19,4260.5,16,0.03,0.25,0.002,2.3
4451.7,5861.66,4260.5,16,0.05,0.37,0.002,2.29
4455.23,5858.12,4260.5,16,0.07,0.37,0.002,2.62
4458.77,5854.59,4260.5,16,0.05,0.24,0.002,2.64
4462.3,5851.05,4260.5,16,0.07,0.28,0.003,2.26
4465.84,5847.52,4260.5,134,0.07,0.39,0.004,2.88
4469.37,5843.98,4260.5,134,0.1,1.68,0.003,3.25
4472.91,5840.45,4260.5,134,0.05,0.46,0.002,3.07
4476.44,5836.91,4260.5,170,0.04,0.5,0.002,3.92
4479.98,5833.37,4260.5,170,0.03,0.45,0.003,3.74
4483.52,5829.84,4260.5,170,0.07,1.87,0.003,3.46
4487.05,5826.3,4260.5,387,0.03,0.44,0.004,3.54
4490.59,5822.77,4260.5,387,0.02,0.45,0.005,3.97
4494.12,5819.23,4260.5,391,0.02,0.43,0.003,3.52
4497.66,5815.7,4260.5,391,0.02,0.4,0.003,3.38
4501.19,5812.16,4260.5,391,0.02,0.37,0.003,3.68
4504.73,5808.63,4260.5,391,0.02,0.4,0.006,3.81
4508.26,5805.09,4260.5,391,0.03,0.43,0.009,3.7
4511.8,5801.55,4260.5,391,0.04,0.49,0.012,4.03
4515.34,5798.02,4260.5,391,0.04,0.52,0.012,4.39
